Date,Location,Hum,Hum1,Hum2,Hum3,Hum4,Hum5,Hum6,Hum7,Hum8,Hum9,Hum10,Hum11,Hum12,Hum13,Hum14,Hum15,Hum16,Hum17,Hum18,Hum19,Hum20,Hum21,Hum22,Hum23,Hum24,Hum25,Hum26,Hum27,Hum28,Hum29,Hum30,Raf,Raf1,Raf2,Raf3,Raf4,Raf5,Raf6,Raf7,Raf8,Raf9,Raf10,Raf11,Raf12,Raf13,Raf14,Raf15,Raf16,Raf17,Raf18,Raf19,Raf20,Raf21,Raf22,Raf23,Raf24,Raf25,Raf26,Raf27,Raf28,Raf29,Raf30,RfD,RfD1,RfD2,RfD3,RfD4,RfD5,RfD6,RfD7,RfD8,RfD9,RfD10,RfD11,RfD12,RfD13,RfD14,RfD15,RfD16,RfD17,RfD18,RfD19,RfD20,RfD21,RfD22,RfD23,RfD24,RfD25,RfD26,RfD27,RfD28,RfD29,RfD30,Tav,Tav1,Tav2,Tav3,Tav4,Tav5,Tav6,Tav7,Tav8,Tav9,Tav10,Tav11,Tav12,Tav13,Tav14,Tav15,Tav16,Tav17,Tav18,Tav19,Tav20,Tav21,Tav22,Tav23,Tav24,Tav25,Tav26,Tav27,Tav28,Tav29,Tav30,Tmi,Tmi1,Tmi2,Tmi3,Tmi4,Tmi5,Tmi6,Tmi7,Tmi8,Tmi9,Tmi10,Tmi11,Tmi12,Tmi13,Tmi14,Tmi15,Tmi16,Tmi17,Tmi18,Tmi19,Tmi20,Tmi21,Tmi22,Tmi23,Tmi24,Tmi25,Tmi26,Tmi27,Tmi28,Tmi29,Tmi30,Tmx,Tmx1,Tmx2,Tmx3,Tmx4,Tmx5,Tmx6,Tmx7,Tmx8,Tmx9,Tmx10,Tmx11,Tmx12,Tmx13,Tmx14,Tmx15,Tmx16,Tmx17,Tmx18,Tmx19,Tmx20,Tmx21,Tmx22,Tmx23,Tmx24,Tmx25,Tmx26,Tmx27,Tmx28,Tmx29,Tmx30,LandUse,Mosq,level
2012-06-29,YangPyung/WaterPump,60.4,50.4,97.5,142.4,182.9,231.2,287,348.4,403.7,452.8,497.6,544.1,596.6,657.9,710.7,759.8,812.9,871.8,931.2,990,1049.5,1115.9,1178.7,1240.7,1303.3,1338.4,1377.3,1422.1,1474.4,1533,1533,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26.1,25.3,50.2,74.8,101.5,129.1,155.4,179.6,205.1,230.4,256.8,282.2,306,329.6,353.3,378.1,401.5,424.5,448.2,472.2,496.2,518.1,540.9,563.8,586.6,610.2,633.5,656.5,677.8,698.9,698.9,22,21.3,41.1,62.2,84.6,108.1,129.5,149.8,171.1,192.7,214.1,234.8,253.1,272.9,294,314.1,332.9,352.7,373.6,393.8,413.4,431.6,450.2,470.2,490.3,508.4,526.3,545.8,561.7,579.2,579.2,31.9,29.3,60.6,91.7,124.6,157,187.8,216.4,249.1,281.4,315.1,345.3,374.6,404.1,431.9,462.6,491.5,521.2,549.1,578.1,608.5,636.3,665,693,720.7,749.3,778.1,806.3,833.1,859.6,859.6,3,461,6
2012-06-30,YangPyung/WaterPump,87.8,60.4,110.8,157.9,202.8,243.3,291.6,347.4,408.8,464.1,513.2,558,604.5,657,718.3,771.1,820.2,873.3,932.2,991.6,1050.4,1109.9,1176.3,1239.1,1301.1,1363.7,1398.8,1437.7,1482.5,1534.8,1534.8,94,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21.9,26.1,51.4,76.3,100.9,127.6,155.2,181.5,205.7,231.2,256.5,282.9,308.3,332.1,355.7,379.4,404.2,427.6,450.6,474.3,498.3,522.3,544.2,567,589.9,612.7,636.3,659.6,682.6,703.9,703.9,20.3,22,43.3,63.1,84.2,106.6,130.1,151.5,171.8,193.1,214.7,236.1,256.8,275.1,294.9,316,336.1,354.9,374.7,395.6,415.8,435.4,453.6,472.2,492.2,512.3,530.4,548.3,567.8,583.7,583.7,23.6,31.9,61.2,92.5,123.6,156.5,188.9,219.7,248.3,281,313.3,347,377.2,406.5,436,463.8,494.5,523.4,553.1,581,610,640.4,668.2,696.9,724.9,752.6,781.2,810,838.2,865,865,3,123,4
2012-07-01,YangPyung/WaterPump,80.1,87.8,148.2,198.6,245.7,290.6,331.1,379.4,435.2,496.6,551.9,601,645.8,692.3,744.8,806.1,858.9,908,961.1,1020,1079.4,1138.2,1197.7,1264.1,1326.9,1388.9,1451.5,1486.6,1525.5,1570.3,1570.3,0,94,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,21.9,48,73.3,98.2,122.8,149.5,177.1,203.4,227.6,253.1,278.4,304.8,330.2,354,377.6,401.3,426.1,449.5,472.5,496.2,520.2,544.2,566.1,588.9,611.8,634.6,658.2,681.5,704.5,704.5,19.1,20.3,42.3,63.6,83.4,104.5,126.9,150.4,171.8,192.1,213.4,235,256.4,277.1,295.4,315.2,336.3,356.4,375.2,395,415.9,436.1,455.7,473.9,492.5,512.5,532.6,550.7,568.6,588.1,588.1,25.6,23.6,55.5,84.8,116.1,147.2,180.1,212.5,243.3,271.9,304.6,336.9,370.6,400.8,430.1,459.6,487.4,518.1,547,576.7,604.6,633.6,664,691.8,720.5,748.5,776.2,804.8,833.6,861.8,861.8,3,140,4
2012-07-02,YangPyung/WaterPump,62.8,80.1,167.9,228.3,278.7,325.8,370.7,411.2,459.5,515.3,576.7,632,681.1,725.9,772.4,824.9,886.2,939,988.1,1041.2,1100.1,1159.5,1218.3,1277.8,1344.2,1407,1469,1531.6,1566.7,1605.6,1605.6,0,0,94,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,24.6,22,43.9,70,95.3,120.2,144.8,171.5,199.1,225.4,249.6,275.1,300.4,326.8,352.2,376,399.6,423.3,448.1,471.5,494.5,518.2,542.2,566.2,588.1,610.9,633.8,656.6,680.2,703.5,703.5,21.6,19.1,39.4,61.4,82.7,102.5,123.6,146,169.5,190.9,211.2,232.5,254.1,275.5,296.2,314.5,334.3,355.4,375.5,394.3,414.1,435,455.2,474.8,493,511.6,531.6,551.7,569.8,587.7,587.7,30,25.6,49.2,81.1,110.4,141.7,172.8,205.7,238.1,268.9,297.5,330.2,362.5,396.2,426.4,455.7,485.2,513,543.7,572.6,602.3,630.2,659.2,689.6,717.4,746.1,774.1,801.8,830.4,859.2,859.2,3,542,6
2012-07-03,YangPyung/WaterPump,78.1,62.8,142.9,230.7,291.1,341.5,388.6,433.5,474,522.3,578.1,639.5,694.8,743.9,788.7,835.2,887.7,949,1001.8,1050.9,1104,1162.9,1222.3,1281.1,1340.6,1407,1469.8,1531.8,1594.4,1629.5,1629.5,0,0,0,94,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23.6,24.6,46.6,68.5,94.6,119.9,144.8,169.4,196.1,223.7,250,274.2,299.7,325,351.4,376.8,400.6,424.2,447.9,472.7,496.1,519.1,542.8,566.8,590.8,612.7,635.5,658.4,681.2,704.8,704.8,20.1,21.6,40.7,61,83,104.3,124.1,145.2,167.6,191.1,212.5,232.8,254.1,275.7,297.1,317.8,336.1,355.9,377,397.1,415.9,435.7,456.6,476.8,496.4,514.6,533.2,553.2,573.3,591.4,591.4,27.3,30,55.6,79.2,111.1,140.4,171.7,202.8,235.7,268.1,298.9,327.5,360.2,392.5,426.2,456.4,485.7,515.2,543,573.7,602.6,632.3,660.2,689.2,719.6,747.4,776.1,804.1,831.8,860.4,860.4,3,609,6
2012-07-04,YangPyung/WaterPump,79.8,78.1,140.9,221,308.8,369.2,419.6,466.7,511.6,552.1,600.4,656.2,717.6,772.9,822,866.8,913.3,965.8,1027.1,1079.9,1129,1182.1,1241,1300.4,1359.2,1418.7,1485.1,1547.9,1609.9,1672.5,1672.5,0,0,0,0,94,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,24.6,23.6,48.2,70.2,92.1,118.2,143.5,168.4,193,219.7,247.3,273.6,297.8,323.3,348.6,375,400.4,424.2,447.8,471.5,496.3,519.7,542.7,566.4,590.4,614.4,636.3,659.1,682,704.8,704.8,23,20.1,41.7,60.8,81.1,103.1,124.4,144.2,165.3,187.7,211.2,232.6,252.9,274.2,295.8,317.2,337.9,356.2,376,397.1,417.2,436,455.8,476.7,496.9,516.5,534.7,553.3,573.3,593.4,593.4,27.7,27.3,57.3,82.9,106.5,138.4,167.7,199,230.1,263,295.4,326.2,354.8,387.5,419.8,453.5,483.7,513,542.5,570.3,601,629.9,659.6,687.5,716.5,746.9,774.7,803.4,831.4,859.1,859.1,3,290,5
2012-07-05,YangPyung/WaterPump,89.6,79.8,157.9,220.7,300.8,388.6,449,499.4,546.5,591.4,631.9,680.2,736,797.4,852.7,901.8,946.6,993.1,1045.6,1106.9,1159.7,1208.8,1261.9,1320.8,1380.2,1439,1498.5,1564.9,1627.7,1689.7,1689.7,38.5,0,0,0,0,94,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,23.3,24.6,48.2,72.8,94.8,116.7,142.8,168.1,193,217.6,244.3,271.9,298.2,322.4,347.9,373.2,399.6,425,448.8,472.4,496.1,520.9,544.3,567.3,591,615,639,660.9,683.7,706.6,706.6,21.5,23,43.1,64.7,83.8,104.1,126.1,147.4,167.2,188.3,210.7,234.2,255.6,275.9,297.2,318.8,340.2,360.9,379.2,399,420.1,440.2,459,478.8,499.7,519.9,539.5,557.7,576.3,596.3,596.3,25.4,27.7,55,85,110.6,134.2,166.1,195.4,226.7,257.8,290.7,323.1,353.9,382.5,415.2,447.5,481.2,511.4,540.7,570.2,598,628.7,657.6,687.3,715.2,744.2,774.6,802.4,831.1,859.1,859.1,3,138,4
2012-07-06,YangPyung/WaterPump,88.8,89.6,169.4,247.5,310.3,390.4,478.2,538.6,589,636.1,681,721.5,769.8,825.6,887,942.3,991.4,1036.2,1082.7,1135.2,1196.5,1249.3,1298.4,1351.5,1410.4,1469.8,1528.6,1588.1,1654.5,1717.3,1717.3,132,38.5,38.5,38.5,38.5,38.5,132.5,144.5,144.5,144.5,144.5,144.5,144.5,144.5,144.5,144.5,144.5,144.5,144.5,144.5,144.5,144.5,144.5,144.5,144.5,144.5,144.5,144.5,144.5,144.5,144.5,1,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,21.1,23.3,47.9,71.5,96.1,118.1,140,166.1,191.4,216.3,240.9,267.6,295.2,321.5,345.7,371.2,396.5,422.9,448.3,472.1,495.7,519.4,544.2,567.6,590.6,614.3,638.3,662.3,684.2,707,707,20.2,21.5,44.5,64.6,86.2,105.3,125.6,147.6,168.9,188.7,209.8,232.2,255.7,277.1,297.4,318.7,340.3,361.7,382.4,400.7,420.5,441.6,461.7,480.5,500.3,521.2,541.4,561,579.2,597.8,597.8,21.8,25.4,53.1,80.4,110.4,136,159.6,191.5,220.8,252.1,283.2,316.1,348.5,379.3,407.9,440.6,472.9,506.6,536.8,566.1,595.6,623.4,654.1,683,712.7,740.6,769.6,800,827.8,856.5,856.5,3,95,4
2012-07-07,YangPyung/WaterPump,62.1,88.8,178.4,258.2,336.3,399.1,479.2,567,627.4,677.8,724.9,769.8,810.3,858.6,914.4,975.8,1031.1,1080.2,1125,1171.5,1224,1285.3,1338.1,1387.2,1440.3,1499.2,1558.6,1617.4,1676.9,1743.3,1743.3,0,132,170.5,170.5,170.5,170.5,170.5,264.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,0,0,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,24.7,21.1,44.4,69,92.6,117.2,139.2,161.1,187.2,212.5,237.4,262,288.7,316.3,342.6,366.8,392.3,417.6,444,469.4,493.2,516.8,540.5,565.3,588.7,611.7,635.4,659.4,683.4,705.3,705.3,18.7,20.2,41.7,64.7,84.8,106.4,125.5,145.8,167.8,189.1,208.9,230,252.4,275.9,297.3,317.6,338.9,360.5,381.9,402.6,420.9,440.7,461.8,481.9,500.7,520.5,541.4,561.6,581.2,599.4,599.4,31.1,21.8,47.2,74.9,102.2,132.2,157.8,181.4,213.3,242.6,273.9,305,337.9,370.3,401.1,429.7,462.4,494.7,528.4,558.6,587.9,617.4,645.2,675.9,704.8,734.5,762.4,791.4,821.8,849.6,849.6,3,117,4
2012-07-08,YangPyung/WaterPump,64.5,62.1,150.9,240.5,320.3,398.4,461.2,541.3,629.1,689.5,739.9,787,831.9,872.4,920.7,976.5,1037.9,1093.2,1142.3,1187.1,1233.6,1286.1,1347.4,1400.2,1449.3,1502.4,1561.3,1620.7,1679.5,1739,1739,0,0,132,170.5,170.5,170.5,170.5,170.5,264.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,0,0,0,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,25.7,24.7,45.8,69.1,93.7,117.3,141.9,163.9,185.8,211.9,237.2,262.1,286.7,313.4,341,367.3,391.5,417,442.3,468.7,494.1,517.9,541.5,565.2,590,613.4,636.4,660.1,684.1,708.1,708.1,21.6,18.7,38.9,60.4,83.4,103.5,125.1,144.2,164.5,186.5,207.8,227.6,248.7,271.1,294.6,316,336.3,357.6,379.2,400.6,421.3,439.6,459.4,480.5,500.6,519.4,539.2,560.1,580.3,599.9,599.9,30.7,31.1,52.9,78.3,106,133.3,163.3,188.9,212.5,244.4,273.7,305,336.1,369,401.4,432.2,460.8,493.5,525.8,559.5,589.7,619,648.5,676.3,707,735.9,765.6,793.5,822.5,852.9,852.9,3,260,5
2012-07-09,YangPyung/WaterPump,64.1,64.5,126.6,215.4,305,384.8,462.9,525.7,605.8,693.6,754,804.4,851.5,896.4,936.9,985.2,1041,1102.4,1157.7,1206.8,1251.6,1298.1,1350.6,1411.9,1464.7,1513.8,1566.9,1625.8,1685.2,1744,1744,0,0,0,132,170.5,170.5,170.5,170.5,170.5,264.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,0,0,0,0,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,26.5,25.7,50.4,71.5,94.8,119.4,143,167.6,189.6,211.5,237.6,262.9,287.8,312.4,339.1,366.7,393,417.2,442.7,468,494.4,519.8,543.6,567.2,590.9,615.7,639.1,662.1,685.8,709.8,709.8,21.6,21.6,40.3,60.5,82,105,125.1,146.7,165.8,186.1,208.1,229.4,249.2,270.3,292.7,316.2,337.6,357.9,379.2,400.8,422.2,442.9,461.2,481,502.1,522.2,541,560.8,581.7,601.9,601.9,31.7,30.7,61.8,83.6,109,136.7,164,194,219.6,243.2,275.1,304.4,335.7,366.8,399.7,432.1,462.9,491.5,524.2,556.5,590.2,620.4,649.7,679.2,707,737.7,766.6,796.3,824.2,853.2,853.2,3,446,6
2012-07-10,YangPyung/WaterPump,67.4,64.1,128.6,190.7,279.5,369.1,448.9,527,589.8,669.9,757.7,818.1,868.5,915.6,960.5,1001,1049.3,1105.1,1166.5,1221.8,1270.9,1315.7,1362.2,1414.7,1476,1528.8,1577.9,1631,1689.9,1749.3,1749.3,5,0,0,0,132,170.5,170.5,170.5,170.5,170.5,264.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,276.5,1,1,1,1,1,2,3,3,3,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,25.8,26.5,52.2,76.9,98,121.3,145.9,169.5,194.1,216.1,238,264.1,289.4,314.3,338.9,365.6,393.2,419.5,443.7,469.2,494.5,520.9,546.3,570.1,593.7,617.4,642.2,665.6,688.6,712.3,712.3,20.7,21.6,43.2,61.9,82.1,103.6,126.6,146.7,168.3,187.4,207.7,229.7,251,270.8,291.9,314.3,337.8,359.2,379.5,400.8,422.4,443.8,464.5,482.8,502.6,523.7,543.8,562.6,582.4,603.3,603.3,28.8,31.7,62.4,93.5,115.3,140.7,168.4,195.7,225.7,251.3,274.9,306.8,336.1,367.4,398.5,431.4,463.8,494.6,523.2,555.9,588.2,621.9,652.1,681.4,710.9,738.7,769.4,798.3,828,855.9,855.9,3,606,6
2012-07-11,YangPyung/WaterPump,83.5,67.4,131.5,196,258.1,346.9,436.5,516.3,594.4,657.2,737.3,825.1,885.5,935.9,983,1027.9,1068.4,1116.7,1172.5,1233.9,1289.2,1338.3,1383.1,1429.6,1482.1,1543.4,1596.2,1645.3,1698.4,1757.3,1757.3,7,5,5,5,5,137,175.5,175.5,175.5,175.5,175.5,269.5,281.5,281.5,281.5,281.5,281.5,281.5,281.5,281.5,281.5,281.5,281.5,281.5,281.5,281.5,281.5,281.5,281.5,281.5,281.5,1,1,2,2,2,2,3,4,4,4,4,4,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,23.8,25.8,52.3,78,102.7,123.8,147.1,171.7,195.3,219.9,241.9,263.8,289.9,315.2,340.1,364.7,391.4,419,445.3,469.5,495,520.3,546.7,572.1,595.9,619.5,643.2,668,691.4,714.4,714.4,20.6,20.7,42.3,63.9,82.6,102.8,124.3,147.3,167.4,189,208.1,228.4,250.4,271.7,291.5,312.6,335,358.5,379.9,400.2,421.5,443.1,464.5,485.2,503.5,523.3,544.4,564.5,583.3,603.1,603.1,26.9,28.8,60.5,91.2,122.3,144.1,169.5,197.2,224.5,254.5,280.1,303.7,335.6,364.9,396.2,427.3,460.2,492.6,523.4,552,584.7,617,650.7,680.9,710.2,739.7,767.5,798.2,827.1,856.8,856.8,3,246,5
2012-07-12,YangPyung/WaterPump,72.3,83.5,150.9,215,279.5,341.6,430.4,520,599.8,677.9,740.7,820.8,908.6,969,1019.4,1066.5,1111.4,1151.9,1200.2,1256,1317.4,1372.7,1421.8,1466.6,1513.1,1565.6,1626.9,1679.7,1728.8,1781.9,1781.9,0,7,12,12,12,12,144,182.5,182.5,182.5,182.5,182.5,276.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,0,0,1,2,2,2,2,3,4,4,4,4,4,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,24.7,23.8,49.6,76.1,101.8,126.5,147.6,170.9,195.5,219.1,243.7,265.7,287.6,313.7,339,363.9,388.5,415.2,442.8,469.1,493.3,518.8,544.1,570.5,595.9,619.7,643.3,667,691.8,715.2,715.2,20.9,20.6,41.3,62.9,84.5,103.2,123.4,144.9,167.9,188,209.6,228.7,249,271,292.3,312.1,333.2,355.6,379.1,400.5,420.8,442.1,463.7,485.1,505.8,524.1,543.9,565,585.1,603.9,603.9,28.5,26.9,55.7,87.4,118.1,149.2,171,196.4,224.1,251.4,281.4,307,330.6,362.5,391.8,423.1,454.2,487.1,519.5,550.3,578.9,611.6,643.9,677.6,707.8,737.1,766.6,794.4,825.1,854,854,3,231,5
2012-07-13,YangPyung/WaterPump,76.1,72.3,155.8,223.2,287.3,351.8,413.9,502.7,592.3,672.1,750.2,813,893.1,980.9,1041.3,1091.7,1138.8,1183.7,1224.2,1272.5,1328.3,1389.7,1445,1494.1,1538.9,1585.4,1637.9,1699.2,1752,1801.1,1801.1,43.5,0,7,12,12,12,12,144,182.5,182.5,182.5,182.5,182.5,276.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,288.5,1,1,1,2,3,3,3,3,4,5,5,5,5,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,26.2,24.7,48.5,74.3,100.8,126.5,151.2,172.3,195.6,220.2,243.8,268.4,290.4,312.3,338.4,363.7,388.6,413.2,439.9,467.5,493.8,518,543.5,568.8,595.2,620.6,644.4,668,691.7,716.5,716.5,21.8,20.9,41.5,62.2,83.8,105.4,124.1,144.3,165.8,188.8,208.9,230.5,249.6,269.9,291.9,313.2,333,354.1,376.5,400,421.4,441.7,463,484.6,506,526.7,545,564.8,585.9,606,606,29.7,28.5,55.4,84.2,115.9,146.6,177.7,199.5,224.9,252.6,279.9,309.9,335.5,359.1,391,420.3,451.6,482.7,515.6,548,578.8,607.4,640.1,672.4,706.1,736.3,765.6,795.1,822.9,853.6,853.6,3,215,5
2012-07-14,YangPyung/WaterPump,82.1,76.1,148.4,231.9,299.3,363.4,427.9,490,578.8,668.4,748.2,826.3,889.1,969.2,1057,1117.4,1167.8,1214.9,1259.8,1300.3,1348.6,1404.4,1465.8,1521.1,1570.2,1615,1661.5,1714,1775.3,1828.1,1828.1,8.5,43.5,43.5,50.5,55.5,55.5,55.5,55.5,187.5,226,226,226,226,226,320,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,1,1,2,2,3,4,4,4,4,5,6,6,6,6,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,23.1,26.2,50.9,74.7,100.5,127,152.7,177.4,198.5,221.8,246.4,270,294.6,316.6,338.5,364.6,389.9,414.8,439.4,466.1,493.7,520,544.2,569.7,595,621.4,646.8,670.6,694.2,717.9,717.9,20.5,21.8,42.7,63.3,84,105.6,127.2,145.9,166.1,187.6,210.6,230.7,252.3,271.4,291.7,313.7,335,354.8,375.9,398.3,421.8,443.2,463.5,484.8,506.4,527.8,548.5,566.8,586.6,607.7,607.7,26.3,29.7,58.2,85.1,113.9,145.6,176.3,207.4,229.2,254.6,282.3,309.6,339.6,365.2,388.8,420.7,450,481.3,512.4,545.3,577.7,608.5,637.1,669.8,702.1,735.8,766,795.3,824.8,852.6,852.6,3,293,5
2012-07-15,YangPyung/WaterPump,89.5,82.1,158.2,230.5,314,381.4,445.5,510,572.1,660.9,750.5,830.3,908.4,971.2,1051.3,1139.1,1199.5,1249.9,1297,1341.9,1382.4,1430.7,1486.5,1547.9,1603.2,1652.3,1697.1,1743.6,1796.1,1857.4,1857.4,34,8.5,52,52,59,64,64,64,64,196,234.5,234.5,234.5,234.5,234.5,328.5,340.5,340.5,340.5,340.5,340.5,340.5,340.5,340.5,340.5,340.5,340.5,340.5,340.5,340.5,340.5,1,1,2,3,3,4,5,5,5,5,6,7,7,7,7,7,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,19.9,23.1,49.3,74,97.8,123.6,150.1,175.8,200.5,221.6,244.9,269.5,293.1,317.7,339.7,361.6,387.7,413,437.9,462.5,489.2,516.8,543.1,567.3,592.8,618.1,644.5,669.9,693.7,717.3,717.3,19,20.5,42.3,63.2,83.8,104.5,126.1,147.7,166.4,186.6,208.1,231.1,251.2,272.8,291.9,312.2,334.2,355.5,375.3,396.4,418.8,442.3,463.7,484,505.3,526.9,548.3,569,587.3,607.1,607.1,21,26.3,56,84.5,111.4,140.2,171.9,202.6,233.7,255.5,280.9,308.6,335.9,365.9,391.5,415.1,447,476.3,507.6,538.7,571.6,604,634.8,663.4,696.1,728.4,762.1,792.3,821.6,851.1,851.1,3,290,5
